lb,ub,Qsg,Tout,Tair_true,u_true
22.0,24.0,575.2064,29.5,23.744871,-486.82604182679415
22.0,24.0,463.5226,29.5,23.808731,-454.2405746397458
22.0,24.0,421.1238,29.400002,23.883541,-465.2963053178804
22.0,24.0,265.88217,29.199997,23.891205,-466.75610003928466
22.0,24.0,219.31181,29.0,23.86211,-459.3808122358215
22.0,24.0,132.65025,28.699997,23.839512,-489.0347204259052
22.0,24.0,102.495384,28.599998,23.741344,-481.5283971185586
22.0,24.0,57.585,28.400002,23.686691,-218.9458382526434
22.0,24.0,42.24,28.400002,23.820004,-236.56338510651346
22.0,24.0,27.390001,26.0,23.765722,-248.55637080649728
22.0,24.0,14.190001,24.800003,23.684235,-238.06952189703122
22.0,24.0,26.83656,23.5,23.621185,-245.83068623526776
15.0,28.0,0.0,23.099998,23.533031,-242.9538645431386
15.0,28.0,0.0,22.7,23.448387,-275.5269984622772
15.0,28.0,0.0,22.3,23.314535,-260.16324212750277
15.0,28.0,0.0,22.0,23.245743,-290.88936315474393
15.0,28.0,0.0,21.8,23.118689,-293.49041019750274
15.0,28.0,0.0,21.599998,23.026972,-482.28314473160566
15.0,28.0,0.0,21.5,22.658987,-559.036943413654
15.0,28.0,0.0,21.399998,22.409306,-983.3804947133603
15.0,28.0,0.0,21.300003,21.638895,-81.73701011334401
15.0,28.0,0.0,21.199997,22.776524,-1082.3552979130525
15.0,28.0,0.0,21.199997,21.36113,133.55516874714846
15.0,28.0,0.0,21.100002,22.903095,-1089.260531259394
15.0,28.0,0.0,21.100002,21.233887,266.22641421257134
15.0,28.0,0.0,21.100002,22.967503,-1065.0225816438765
15.0,28.0,0.0,21.100002,21.180403,248.5068601119875
15.0,28.0,0.0,21.100002,22.84718,68.14193719150012
15.0,28.0,0.0,21.300003,22.806751,70.63635372882055
15.0,28.0,0.0,21.399998,22.831028,144.93333869741474
15.0,28.0,0.99,22.3,22.971272,119.23014903024097
15.0,28.0,43.264202,23.3,22.985771,129.9578688132197
22.0,24.0,21.29804,24.0,23.054966,123.52399315817121
22.0,24.0,119.31822,24.800003,23.099495,57.93525193107979
22.0,24.0,74.29238,25.900002,23.081684,104.2706262297948
22.0,24.0,181.12065,27.099998,23.202374,-92.57988936594643
22.0,24.0,135.6136,27.900002,23.210157,-98.32961437257825
22.0,24.0,301.3232,28.699997,23.270893,-173.59304437553067
22.0,24.0,286.97,29.199997,23.281027,-181.9616654756092
22.0,24.0,457.2935,29.699997,23.359423,-247.77961246985575
22.0,24.0,467.138,30.100006,23.402424,-274.47470898851077
22.0,24.0,583.68445,30.5,23.478376,-373.3691340152377
22.0,24.0,592.49274,30.700005,23.471558,-391.16889984516195
22.0,24.0,654.3917,30.900002,23.553614,-478.9263782607022
22.0,24.0,651.8781,31.0,23.547209,-486.9007633335384
22.0,24.0,642.3857,31.099998,23.629036,-512.8339589089873
22.0,24.0,645.5612,31.099998,23.684044,-533.9878388255984
22.0,24.0,570.99835,31.099998,23.735832,-493.8008398606662
22.0,24.0,555.09015,31.0,23.851692,-503.03438268342836
22.0,24.0,419.497,30.900002,23.901335,-479.03289974659754
22.0,24.0,418.57327,30.599998,23.952457,-487.70897100818684
22.0,24.0,211.94633,30.300003,23.963158,-481.6193650442493
22.0,24.0,247.18927,29.899994,23.93027,-476.3977609735298
22.0,24.0,93.51165,29.5,23.91494,-505.47010819254524
22.0,24.0,151.44621,28.900002,23.803722,-482.82671042595075
22.0,24.0,44.88,28.400002,23.782646,-235.9323674474581
22.0,24.0,56.97383,28.400002,23.883615,-246.03858209051884
22.0,24.0,25.905,27.0,23.834461,-259.2821020093652
22.0,24.0,13.53,26.5,23.749119,-248.5481458263556
22.0,24.0,26.313305,25.900002,23.690933,-257.3835426360947
15.0,28.0,0.0,25.700005,23.611704,-252.18831228301246
15.0,28.0,0.0,25.5,23.543705,-284.375638492137
15.0,28.0,0.0,25.300003,23.425415,-272.8255469109606
15.0,28.0,0.0,25.0,23.3664,-297.43150313388185
15.0,28.0,0.0,24.800003,23.262646,-298.24698636916486
15.0,28.0,0.0,24.599998,23.189075,-447.65334882216575
15.0,28.0,0.0,24.400002,22.89524,-517.6211825804445
15.0,28.0,0.0,24.199997,22.680248,-1024.3016709349067
15.0,28.0,0.0,24.0,21.803713,-538.2000542214305
15.0,28.0,0.0,23.800003,22.300034,-949.6014143296827
15.0,28.0,0.0,23.600002,21.655666,-56.64375576709108
15.0,28.0,0.0,23.5,22.818047,-1051.4644472297693
15.0,28.0,0.0,23.3,21.43531,123.95158833457884
15.0,28.0,0.0,23.2,22.938702,-1042.4086031267502
15.0,28.0,0.0,23.099998,21.363283,198.88959392621712
15.0,28.0,0.0,23.0,22.951933,-3.2062818433267353
15.0,28.0,0.0,23.0,22.86736,3.3115161063821574
15.0,28.0,0.0,23.0,22.886293,117.5882607698997
15.0,28.0,1.155,23.5,23.080088,81.42140754771509
15.0,28.0,45.62522,23.899998,23.081432,85.37995894594968
22.0,24.0,19.47,24.400002,23.131037,98.36529236121714
22.0,24.0,116.9943,24.899994,23.190865,-2.742324750167029
22.0,24.0,71.22711,25.5,23.110115,68.85342617890728
22.0,24.0,180.16856,26.199997,23.244099,-108.0497306647685
22.0,24.0,134.72966,27.0,23.26684,-113.05452901066565
22.0,24.0,302.55698,27.699997,23.315987,-184.29882540221888
22.0,24.0,288.2235,28.200005,23.317736,-186.75646124532693
22.0,24.0,459.5806,28.699997,23.39203,-254.77897110049526
22.0,24.0,469.73935,29.0,23.420963,-277.70345056906353
22.0,24.0,586.90594,29.400002,23.490738,-375.37303944731264
22.0,24.0,601.23895,29.699997,23.475838,-396.9696996201393
22.0,24.0,658.3825,30.0,23.54477,-476.81193234822
22.0,24.0,665.31915,30.199997,23.541536,-493.4938732913894
22.0,24.0,658.5267,30.400002,23.608288,-519.3474122554424
22.0,24.0,654.35034,30.5,23.659481,-533.412339249889
22.0,24.0,581.98926,30.599998,23.718086,-497.08812607244
22.0,24.0,569.98004,30.599998,23.828316,-509.9818495449547
22.0,24.0,429.60236,30.700005,23.872496,-473.1135220675767
22.0,24.0,421.404,30.700005,23.942501,-485.4949269477596
22.0,24.0,210.9886,30.599998,23.951664,-480.13970850641056
22.0,24.0,227.51642,30.5,23.9201,-475.19873328060123
22.0,24.0,130.74612,30.300003,23.903976,-500.5873354385917
22.0,24.0,109.26369,29.899994,23.816425,-492.54023373576433
22.0,24.0,55.44,29.400002,23.769234,-235.24546652206175
22.0,24.0,45.773743,29.400002,23.895172,-250.82665663933415
22.0,24.0,26.234999,28.099998,23.843704,-261.2578797400695
22.0,24.0,13.695001,27.699997,23.769775,-252.1645241084742
22.0,24.0,27.564543,27.199997,23.717625,-261.8338234676929
15.0,28.0,0.0,27.0,23.645437,-256.1478856298464
15.0,28.0,0.0,26.799995,23.585814,-286.2819638709592
15.0,28.0,0.0,26.599998,23.478107,-278.846299124662
15.0,28.0,0.0,26.400002,23.420372,-295.16508457465443
15.0,28.0,0.0,26.099998,23.33528,-302.0712946113271
15.0,28.0,0.0,25.900002,23.260857,-432.10878537651536
15.0,28.0,0.0,25.5,23.001255,-496.42543239581323
15.0,28.0,0.0,25.199997,22.80472,-1026.9346492829168
15.0,28.0,0.0,24.899994,21.89941,-832.4657772092512
15.0,28.0,0.0,24.599998,21.950087,-786.1743784756808
15.0,28.0,0.0,24.299995,21.913761,-547.1921451345434
15.0,28.0,0.0,24.0,22.172543,-848.4174827080266
15.0,28.0,0.0,23.699997,21.67886,3.7175123094591527
15.0,28.0,0.0,23.400002,22.818256,-1023.7387546966708
15.0,28.0,0.0,23.2,21.397642,177.6891135255127
15.0,28.0,0.0,23.0,22.944836,-16.465603863906495
15.0,28.0,0.0,23.0,22.86374,-8.779613402950986
15.0,28.0,0.0,23.099998,22.88186,116.63018415541467
15.0,28.0,0.99,23.899998,23.090412,76.61745108434633
15.0,28.0,27.597282,24.599998,23.088865,98.29631817869375
22.0,24.0,40.244686,25.100006,23.16325,60.752582324125626
22.0,24.0,114.66127,25.599998,23.162186,-3.9629609966066255
22.0,24.0,65.905846,26.099998,23.126808,59.15605627341739
22.0,24.0,185.42747,26.599998,23.25481,-114.69586251265946
22.0,24.0,202.78351,27.199997,23.284016,-132.2613217197653
22.0,24.0,294.0331,27.699997,23.33258,-187.1138433926577
22.0,24.0,309.42087,28.099998,23.347488,-192.61147578232828
22.0,24.0,240.71558,28.5,23.421902,-213.27279239077177
22.0,24.0,66.19064,28.699997,23.45673,-206.8768817236571
22.0,24.0,85.96984,28.800003,23.479946,-234.74844581643697
22.0,24.0,79.09145,28.900002,23.467476,-234.04783368830454
22.0,24.0,85.049805,29.0,23.486565,-282.20397713021987
22.0,24.0,104.69468,29.099998,23.436428,-275.0792233749049
22.0,24.0,87.98582,29.199997,23.460665,-305.49444936836926
22.0,24.0,87.002785,29.199997,23.430553,-302.1932131221291
22.0,24.0,82.97758,29.299995,23.441778,-342.8132880206831
22.0,24.0,76.10727,29.199997,23.39,-337.87062612110407
22.0,24.0,68.07953,29.199997,23.392612,-379.8909890310096
22.0,24.0,58.28537,29.0,23.328325,-373.6913871075362
22.0,24.0,51.174484,28.699997,23.321163,-408.03355184655703
22.0,24.0,81.15514,28.400002,23.256645,-396.9208153288452
22.0,24.0,93.00024,28.0,23.257494,-426.4944829943853
22.0,24.0,127.32547,27.600006,23.204237,-415.7660605243917
22.0,24.0,100.01926,27.199997,23.208529,-133.6496006680904
22.0,24.0,103.80975,27.199997,23.42324,-158.75345186096604
22.0,24.0,18.443403,25.900002,23.414986,-197.12042458368535
22.0,24.0,32.16546,25.300003,23.327772,-183.71987486932915
22.0,24.0,13.516359,24.699997,23.310099,-216.78604638038775
15.0,28.0,0.0,24.5,23.222431,-223.62644070751986
15.0,28.0,0.0,24.299995,23.159796,-242.4166889162977
15.0,28.0,0.0,24.199997,23.082962,-233.59483397296856
15.0,28.0,0.0,24.099998,23.045782,-300.7639306638144
15.0,28.0,0.0,24.0,22.900618,-309.6931676085741
15.0,28.0,0.0,24.0,22.824953,-531.3247210862343
15.0,28.0,0.0,23.899998,22.435007,-601.5036098935371
15.0,28.0,0.0,23.899998,22.213432,-839.4895813684391
15.0,28.0,0.0,23.800003,21.75008,-111.06874464545882
15.0,28.0,0.0,23.800003,22.702526,-1059.8900087109005
15.0,28.0,0.0,23.600002,21.364397,126.55453685115208
15.0,28.0,0.0,23.400002,22.893677,-1077.3926065520366
15.0,28.0,0.0,23.099998,21.268847,238.0621110319969
15.0,28.0,0.0,22.800003,22.96308,-1053.6490500827738
15.0,28.0,0.0,22.5,21.239586,230.95809192780473
15.0,28.0,0.0,22.099998,22.879614,59.39055101673023
15.0,28.0,0.0,21.7,22.852467,58.79950995839198
15.0,28.0,0.0,21.199997,22.87318,132.77980414528508
15.0,28.0,1.32,20.900002,23.007185,113.43450252792803
15.0,28.0,50.392994,20.599998,23.01792,126.89828162893525
22.0,24.0,21.615,20.8,23.071861,135.17924149842054
22.0,24.0,118.5952,20.900002,23.111565,87.08164666871966
22.0,24.0,63.588856,21.5,23.093233,142.10412622184845
22.0,24.0,163.4746,22.0,23.197586,-49.79280440926334
22.0,24.0,116.35744,22.600002,23.178587,-43.15395346007671
22.0,24.0,298.40448,23.2,23.222763,-132.7036865713564
22.0,24.0,286.25952,23.600002,23.183805,-131.75950908543354
22.0,24.0,477.94086,24.0,23.243782,-200.48116144683905
22.0,24.0,510.76334,24.299995,23.261202,-235.03994635526874
22.0,24.0,622.16064,24.599998,23.308357,-345.4627202065306
22.0,24.0,651.96606,24.899994,23.263044,-378.95616579433874
22.0,24.0,708.055,25.100006,23.305233,-451.09022533732536
22.0,24.0,720.5377,25.300003,23.302425,-482.4111173205056
22.0,24.0,705.278,25.400002,23.34154,-464.7452040597527
22.0,24.0,687.9939,25.5,23.44565,-475.61107911966894
22.0,24.0,628.43335,25.599998,23.507927,-452.52328787341537
22.0,24.0,616.1959,25.599998,23.59671,-462.3400688870895
22.0,24.0,496.54727,25.599998,23.638958,-403.8991757637999
22.0,24.0,439.406,25.5,23.743202,-411.01835595656837
22.0,24.0,287.99982,25.400002,23.752998,-428.8595975717707
22.0,24.0,223.43323,25.100006,23.695677,-423.2085169555269
22.0,24.0,138.33379,24.899994,23.656363,-460.11668587248937
22.0,24.0,94.19469,24.299995,23.536669,-451.1699356023247
22.0,24.0,62.04,23.800003,23.466465,-182.569276065268
22.0,24.0,45.870003,23.800003,23.594643,-200.6560688039226
22.0,24.0,30.359999,21.599998,23.52638,-210.69735163014582
22.0,24.0,16.17,20.5,23.435339,-198.97628436365233
22.0,24.0,30.929667,19.3,23.363926,-205.21457925941968
15.0,28.0,0.0,18.899998,23.270187,-228.37446992596944
15.0,28.0,0.0,18.5,23.138008,-240.00972630384507
15.0,28.0,0.0,18.099998,23.020699,-224.6731751797264
15.0,28.0,0.0,17.7,22.947086,-291.3966586258016
15.0,28.0,0.0,17.3,22.758087,-313.07412481702454
15.0,28.0,0.0,16.900002,22.618174,-557.1457508885949
15.0,28.0,0.0,16.5,22.145123,-602.6410923322261
15.0,28.0,0.0,16.100002,21.907255,-63.015108577740364
15.0,28.0,0.0,15.799999,22.583628,-492.41240916963943
15.0,28.0,0.0,15.400002,21.964756,33.29456421104942
15.0,28.0,0.0,15.0,22.598553,-316.6752337734656
15.0,28.0,0.0,14.599998,22.112267,64.97431464446026
15.0,28.0,0.0,14.299999,22.567308,-259.25277939997983
15.0,28.0,0.0,13.899998,22.10572,55.03319372331072
15.0,28.0,0.0,13.5,22.469475,-218.84311629739466
15.0,28.0,0.0,13.200001,22.072718,35.60345334621957
15.0,28.0,0.0,12.900002,22.357996,69.44776876058353
15.0,28.0,0.0,12.700001,22.41844,296.30395450172
15.0,28.0,1.485,13.600002,22.752193,234.8510453807017
15.0,28.0,55.94392,14.5,22.713964,280.2521744397846
22.0,24.0,23.76,15.599998,22.809902,269.0796800171938
22.0,24.0,104.03812,16.599998,22.834248,258.5321902097087
22.0,24.0,55.44,18.0,22.880285,252.30915413270083
22.0,24.0,158.11108,19.5,22.921223,104.07626089788027
22.0,24.0,109.851814,20.400002,22.982176,74.78288026923741
22.0,24.0,299.9136,21.300003,23.009047,3.6912647715021762
22.0,24.0,288.68796,22.0,23.022682,-33.923373778670225
22.0,24.0,480.85733,22.7,23.058968,-106.75126692911869
22.0,24.0,511.77847,23.3,23.091959,-140.87689122477434
22.0,24.0,623.7577,23.899998,23.165445,-271.32353303148375
22.0,24.0,652.24786,24.400002,23.117577,-306.3323558154526
22.0,24.0,708.5841,24.899994,23.179197,-400.9423496629475
22.0,24.0,720.4375,25.199997,23.166882,-433.1796409980236
22.0,24.0,718.5105,25.599998,23.22263,-435.0198818602289
22.0,24.0,710.6506,25.800003,23.322086,-457.99449859538
22.0,24.0,647.4438,26.0,23.387453,-434.5991885514908
22.0,24.0,620.1131,26.0,23.495102,-438.5434006842636
22.0,24.0,501.87714,26.099998,23.56155,-387.20671002137817
22.0,24.0,463.7497,26.0,23.672619,-402.5435811628988
22.0,24.0,293.3636,25.900002,23.689072,-418.4598831942171
22.0,24.0,224.91156,25.700005,23.645027,-418.28647285876343
22.0,24.0,140.50226,25.400002,23.608719,-455.4196667401345
22.0,24.0,92.99468,24.899994,23.49765,-447.92822519735853
22.0,24.0,62.37,24.400002,23.433504,-177.77808867268084
22.0,24.0,46.2,24.400002,23.572222,-197.60130542306695
22.0,24.0,30.525,21.599998,23.509598,-208.23643825264696
22.0,24.0,16.17,20.300003,23.421492,-196.84454587442315
22.0,24.0,30.859684,18.899998,23.350235,-203.01198838426313
15.0,28.0,0.0,18.400002,23.255331,-227.96079607685363
15.0,28.0,0.0,18.0,23.118109,-237.73214190077482
15.0,28.0,0.0,17.600002,23.000538,-221.8952817375523
15.0,28.0,0.0,17.199997,22.925537,-291.31372846263986
15.0,28.0,0.0,16.900002,22.730375,-317.44986289681464
15.0,28.0,0.0,16.5,22.581385,-562.9034214956444
15.0,28.0,0.0,16.199997,22.10337,-600.6458506528423
15.0,28.0,0.0,15.799999,21.875343,-46.44204463835803
15.0,28.0,0.0,15.5,22.574957,-420.37729426526664
15.0,28.0,0.0,15.100002,22.044954,18.92764947472267
15.0,28.0,0.0,14.799999,22.566425,-222.70170190815185
15.0,28.0,0.0,14.5,22.230185,19.039512353624275
15.0,28.0,0.0,14.200001,22.502016,-152.4306868457433
15.0,28.0,0.0,13.899998,22.246296,-3.8550053837913083
15.0,28.0,0.0,13.600002,22.395761,-109.04974030303862
15.0,28.0,0.0,13.400002,22.224648,72.13623793169313
15.0,28.0,0.0,13.400002,22.439844,69.85394649764174
15.0,28.0,0.0,13.400002,22.445124,277.99799465711453
15.0,28.0,0.0,14.599998,22.748219,233.42587699399434
15.0,28.0,53.541542,15.799999,22.735004,264.7652704670508
22.0,24.0,22.935001,16.8,22.819256,259.2046102015271
22.0,24.0,105.38886,17.800003,22.856167,238.30170842906625
22.0,24.0,54.285,19.2,22.893791,240.33193067755906
22.0,24.0,159.31093,20.5,22.949688,82.95856582016324
22.0,24.0,110.15988,22.199997,23.002357,53.46063328699984
22.0,24.0,299.41583,23.899998,23.03378,-42.68479770786786
22.0,24.0,288.58347,24.699997,23.021193,-71.01723063671
22.0,24.0,479.277,25.5,23.078636,-136.29198318344567
22.0,24.0,512.1412,26.0,23.13627,-182.9717066869153
22.0,24.0,622.1627,26.599998,23.20485,-321.6115979059119
22.0,24.0,651.92426,27.0,23.152082,-357.21273317982127
22.0,24.0,707.1788,27.399994,23.218658,-432.4929005561917
22.0,24.0,719.10675,27.699997,23.241013,-471.1452469073175
22.0,24.0,716.6577,28.099998,23.297665,-472.35565343544897
22.0,24.0,707.22406,28.200005,23.403568,-492.9105298204511
22.0,24.0,645.5674,28.400002,23.477509,-474.1887204091395
22.0,24.0,618.0924,28.5,23.583498,-476.41922445139596
22.0,24.0,500.85757,28.599998,23.656332,-417.92049592786236
22.0,24.0,441.71027,28.599998,23.783451,-437.06275358127414
22.0,24.0,294.51913,28.599998,23.795671,-447.30792983550396
22.0,24.0,227.71802,28.400002,23.767582,-439.7870431351172
22.0,24.0,141.27762,28.200005,23.751474,-476.2863469909196
22.0,24.0,95.20399,28.200005,23.651228,-470.98549404472624
22.0,24.0,60.390003,28.200005,23.595549,-205.20314758469362
22.0,24.0,44.219997,28.200005,23.740784,-224.55313511704867
22.0,24.0,28.545,26.5,23.691927,-237.7342247166382
22.0,24.0,14.85,26.099998,23.618788,-228.93652127359633
22.0,24.0,29.233341,25.700005,23.5687,-238.84451417484001
15.0,28.0,0.0,25.100006,23.49934,-238.99909829119338
15.0,28.0,0.0,24.599998,23.431536,-273.5659287188181
15.0,28.0,0.0,24.099998,23.313295,-259.99310750981846
15.0,28.0,0.0,23.5,23.258114,-294.1997759167558
15.0,28.0,0.0,22.7,23.138828,-295.1803622238685
15.0,28.0,0.0,21.900002,23.05685,-475.9554169767249
15.0,28.0,0.0,21.300003,22.703686,-550.2577682688764
15.0,28.0,0.0,20.7,22.457777,-1002.4965824182832
15.0,28.0,0.0,20.300003,21.640337,-90.25050981661064
15.0,28.0,0.0,20.0,22.77766,-1084.8802742118519
15.0,28.0,0.0,19.8,21.360447,140.91704398585665
15.0,28.0,0.0,19.699997,22.906355,-1096.8950179306341
15.0,28.0,0.0,19.699997,21.205448,281.5338328515961
15.0,28.0,0.0,19.8,22.959763,-1071.5733695500342
15.0,28.0,0.0,20.0,21.135315,261.19990456852315
15.0,28.0,0.0,20.2,22.819672,78.22241998099497
15.0,28.0,0.0,20.300003,22.77426,80.65652610854221
15.0,28.0,0.0,20.400002,22.794788,163.87216923575335
15.0,28.0,0.0,21.300003,22.945028,131.84731966905275
15.0,28.0,47.746735,22.199997,22.948997,152.57291123777435
22.0,24.0,20.955,23.0,23.030563,145.32729012358163
22.0,24.0,108.07579,23.899998,23.073593,100.68719116858523
22.0,24.0,54.823036,24.899994,23.08394,135.08977791335025
22.0,24.0,165.57079,25.900002,23.187246,-69.25484148747108
22.0,24.0,117.76169,26.799995,23.17826,-70.24713320897246
22.0,24.0,301.08847,27.600006,23.23928,-156.9301854344718
22.0,24.0,291.40173,28.0,23.2332,-165.48956114927387
22.0,24.0,469.54404,28.400002,23.308681,-234.7283883700257
22.0,24.0,485.39005,28.800003,23.346424,-262.60201258786566
22.0,24.0,586.4588,29.199997,23.420704,-357.04239212821267
22.0,24.0,550.3162,29.5,23.416315,-342.77402597521746
22.0,24.0,591.79193,29.899994,23.533249,-408.6969476276605
22.0,24.0,622.4912,30.100006,23.553518,-449.3630055427624
22.0,24.0,642.20654,30.400002,23.593325,-494.26765780110395
22.0,24.0,581.29205,30.5,23.622164,-455.1775731280362
22.0,24.0,544.6992,30.599998,23.748451,-459.1325491145234
22.0,24.0,556.5316,30.599998,23.815468,-487.8490686449047
22.0,24.0,478.76028,30.599998,23.839645,-463.5800689680925
22.0,24.0,437.60367,30.400002,23.909569,-476.88840540966737
22.0,24.0,286.2196,30.300003,23.921103,-476.7462471910909
22.0,24.0,233.8833,30.199997,23.903124,-471.3496160426862
22.0,24.0,138.58414,30.100006,23.88559,-496.8673323407038
22.0,24.0,101.169075,29.800003,23.799679,-491.5774268383527
22.0,24.0,57.915,29.400002,23.746601,-230.539656260593
22.0,24.0,42.24,29.400002,23.880161,-247.80589456865744
22.0,24.0,27.225,27.099998,23.827797,-258.33435509177434
22.0,24.0,14.190001,26.0,23.750559,-248.44943789276863
22.0,24.0,27.062332,24.899994,23.689777,-256.64177201594
15.0,28.0,0.0,24.5,23.605022,-251.40402175888084
15.0,28.0,0.0,24.099998,23.528255,-284.2263864500991
15.0,28.0,0.0,23.800003,23.398872,-269.8056904676823
15.0,28.0,0.0,23.5,23.333345,-295.4405225725109
15.0,28.0,0.0,23.2,23.218441,-294.84335419771867
15.0,28.0,0.0,23.0,23.13686,-457.6881501191394
15.0,28.0,0.0,22.800003,22.813313,-531.5692088975484
15.0,28.0,0.0,22.7,22.579462,-1023.5830744929615
15.0,28.0,0.0,22.600002,21.714155,-277.29037748948144
15.0,28.0,0.0,22.5,22.601809,-1041.0014314586251
15.0,28.0,0.0,22.399998,21.49522,66.24205866878845
15.0,28.0,0.0,22.3,22.914726,-1075.7107295200103
15.0,28.0,0.0,22.3,21.34859,189.05843114080096
15.0,28.0,0.0,22.199997,22.960377,-1056.5391284327222
15.0,28.0,0.0,22.0,21.28195,220.68945426914007
15.0,28.0,0.0,21.900002,22.907991,48.41486875683995
15.0,28.0,0.0,21.8,22.871893,48.58802949907238
15.0,28.0,0.0,21.7,22.8891,126.53729286402347
15.0,28.0,16.882246,22.399998,23.028265,88.10668870614433
15.0,28.0,44.496418,23.099998,23.02115,106.78257803494836
22.0,24.0,19.8,23.899998,23.089231,113.37268023189819
22.0,24.0,110.3772,24.699997,23.14436,51.294231638376004
22.0,24.0,58.786823,25.800003,23.124712,94.50548889742163
22.0,24.0,169.30482,26.900002,23.231813,-100.84097736282303
